x,y,r,building,road,none,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
232.0,385.0,20.0,0.75,0.06,0.19,1e-05,12.512679100036621,31.151853561401367,1e-05,1e-05,1e-05,1e-05,36.15760040283203,1e-05,1e-05,38.10813522338867,23.13718605041504,1e-05,1e-05,27.170839309692383,49.53826904296875
172.0,98.0,20.0,0.53,0.13,0.34,1e-05,6.516463279724121,30.6983585357666,2.672550678253174,1e-05,1e-05,1e-05,17.370222091674805,1e-05,1e-05,5.856505393981934,22.238332748413086,1e-05,1e-05,26.68744659423828,36.71816635131836
130.0,236.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
277.0,199.0,20.0,1e-05,0.62,0.38,1e-05,1e-05,2.4208450317382812,1e-05,1e-05,1e-05,1e-05,1.1190723180770874,1e-05,1e-05,10.77297592163086,17.624483108520508,1e-05,1e-05,3.253106117248535,19.68225860595703
92.0,67.0,20.0,0.96,0.03,0.02,1e-05,37.89170455932617,44.65780258178711,1e-05,1e-05,1e-05,1e-05,42.462005615234375,1e-05,2.2241718769073486,40.54649353027344,17.535030364990234,1e-05,1e-05,41.62480926513672,59.18220138549805
169.0,124.0,20.0,0.81,0.08,0.12,1.0684819221496582,25.202335357666016,39.705223083496094,1e-05,1e-05,1e-05,1e-05,23.26457405090332,1e-05,1e-05,10.093586921691895,16.42138671875,1e-05,1e-05,37.16107177734375,46.81290817260742
521.0,216.0,20.0,1e-05,0.81,0.19,1e-05,1e-05,2.13234806060791,1.05819833278656,1e-05,1.163946509361267,1e-05,0.19020073115825653,1e-05,1e-05,11.125702857971191,19.348661422729492,1e-05,1e-05,1.5998632907867432,23.686893463134766
167.0,41.0,20.0,1e-05,0.03,0.97,0.9563941955566406,0.5752645134925842,1e-05,3.1799850463867188,1e-05,1.707594871520996,1e-05,1e-05,1e-05,0.3195399045944214,2.1253902912139893,1.2041058540344238,1e-05,1e-05,1e-05,1.7006847858428955
471.0,56.0,20.0,0.77,0.08,0.15,1e-05,15.639381408691406,36.01148223876953,1e-05,1e-05,1e-05,1e-05,33.638771057128906,1e-05,1e-05,29.611061096191406,25.26777458190918,1e-05,1e-05,32.3132209777832,48.998626708984375
211.0,231.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
504.0,393.0,20.0,0.73,1e-05,0.27,0.722193717956543,38.424652099609375,50.84933090209961,0.8373092412948608,1e-05,1e-05,1e-05,21.60715675354004,1e-05,1e-05,7.575321197509766,22.601816177368164,1e-05,1e-05,48.67801284790039,52.39350891113281
