x,y,r,building,road,none,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1135.0,951.0,75.0,1e-05,0.18,0.82,1e-05,0.8061082363128662,1e-05,3.845125198364258,1e-05,1.3910404443740845,1e-05,2.5836899280548096,1e-05,1e-05,17.6633358001709,4.971004962921143,1e-05,1e-05,1e-05,7.5208258628845215
1543.0,863.0,75.0,1e-05,0.93,0.07,1e-05,1e-05,6.9244513511657715,1.2905715703964233,1e-05,0.039923980832099915,1e-05,3.4200658798217773,1e-05,1e-05,13.001291275024414,30.190582275390625,1e-05,1e-05,7.921457290649414,34.26239013671875
1121.0,822.0,75.0,1e-05,1e-05,1.0,0.10091251134872437,0.5682719945907593,0.32278889417648315,1e-05,0.016183272004127502,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10405854135751724,1e-05,1e-05,0.4685533046722412,0.14394822716712952
247.0,831.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
118.0,578.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
673.0,1599.0,75.0,0.8,0.2,1e-05,1e-05,8.554750442504883,21.90996742248535,1e-05,1e-05,1e-05,1e-05,32.462501525878906,1e-05,1e-05,42.142818450927734,18.68182945251465,1e-05,1e-05,19.66139793395996,43.432960510253906
1598.0,423.0,75.0,1e-05,1e-05,1.0,1e-05,0.1611877679824829,0.4626215398311615,0.41316211223602295,0.10547660291194916,0.03082984685897827,1e-05,1e-05,1e-05,1e-05,1e-05,0.4557480812072754,1e-05,0.1167946308851242,0.3480947017669678,0.39038026332855225
340.0,950.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
860.0,1046.0,75.0,1e-05,0.01,0.99,0.9140843152999878,4.063079833984375,0.03374596685171127,1.627121090888977,1e-05,0.7636674642562866,1e-05,1.533208966255188,1e-05,1e-05,5.369855880737305,1e-05,1e-05,1e-05,0.8773807883262634,1.7219147682189941
600.0,883.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
1561.0,401.0,75.0,1e-05,0.02,0.98,0.8740720748901367,1e-05,0.5888347029685974,3.8703160285949707,1e-05,1.862377405166626,1e-05,1e-05,1e-05,1.4251385927200317,1.3114535808563232,2.052624464035034,1e-05,1e-05,1e-05,2.3208377361297607
619.0,1236.0,75.0,1e-05,1.0,1e-05,1e-05,1e-05,5.159008026123047,0.8183387517929077,1e-05,0.4162767827510834,1e-05,2.014375686645508,1e-05,1e-05,14.157132148742676,29.690393447875977,1e-05,1e-05,5.796953201293945,33.91039276123047
1660.0,747.0,75.0,1e-05,0.19,0.81,1e-05,1e-05,2.6974868774414062,9.385394096374512,1e-05,4.254003047943115,1e-05,1e-05,1e-05,3.2979207038879395,2.3273532390594482,9.233061790466309,1e-05,1e-05,1e-05,8.031009674072266
1546.0,1061.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
1690.0,832.0,75.0,1e-05,0.18,0.82,1e-05,1e-05,1.8489874601364136,8.625680923461914,1e-05,4.31525182723999,1e-05,1e-05,1e-05,2.787306070327759,3.0336544513702393,7.97427225112915,1e-05,1e-05,1e-05,7.310643672943115
811.0,110.0,75.0,1e-05,1.0,1e-05,1e-05,1e-05,5.710808753967285,1.1366809606552124,1e-05,0.32582077383995056,1e-05,2.0080885887145996,1e-05,1e-05,15.517556190490723,32.32917785644531,1e-05,1e-05,6.787069320678711,35.26268005371094
1708.0,116.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
1433.0,1539.0,75.0,0.48,1e-05,0.52,1e-05,15.157695770263672,34.49839401245117,3.249335765838623,1e-05,1e-05,1e-05,14.377710342407227,1e-05,1e-05,1.4669722318649292,21.947147369384766,1e-05,1e-05,30.549623489379883,36.223045349121094
1708.0,602.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
433.0,546.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
1875.0,1864.0,75.0,1e-05,1e-05,1.0,0.006482124328613281,0.3941466510295868,0.3700362741947174,0.043488338589668274,0.0729859322309494,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.18032678961753845,1e-05,0.003944046795368195,0.42077016830444336,0.21161822974681854
527.0,1216.0,75.0,0.02,0.71,0.27,1e-05,1e-05,1.4987070560455322,1e-05,1e-05,0.04594762623310089,1e-05,1.737380862236023,1e-05,1e-05,14.020160675048828,17.3299503326416,1e-05,1e-05,2.4073286056518555,22.340253829956055
615.0,1175.0,75.0,1e-05,0.65,0.35,1e-05,1e-05,0.583143413066864,1e-05,1e-05,0.8558147549629211,1e-05,0.6346761584281921,1e-05,1e-05,13.034793853759766,14.742558479309082,1e-05,1e-05,0.6590321063995361,19.365705490112305
436.0,550.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
1298.0,1214.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
