x,y,r,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1079,457,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
1566,384,75,0.10712685,0.06542404,0.033679496,0.25400656,0.0,0.117234915,0.0,0.0,0.0,0.07966041,0.08017743,0.10945069,0.0,0.0,0.03653373,0.11670595
1024,1623,75,0.0,0.0,0.013651774,0.22027032,0.0,0.12755586,0.0,0.0,0.0,0.038009964,0.13938694,0.23065045,0.0,0.0,0.0,0.2304747
157,1058,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
740,363,75,0.010082368,0.21558166,0.19762868,0.0,0.0,0.0,0.0,0.06713209,0.0,0.0,0.045579754,0.054864887,0.0,0.0,0.21069126,0.19843931
1020,1552,75,0.019169806,0.0,0.009092052,0.26564065,0.0,0.14531237,0.0,0.0,0.0,0.061093792,0.14890093,0.15717568,0.0,0.0,0.0,0.19361474
797,1613,75,0.0,0.0,0.0629276,0.008603135,0.0,0.0,0.0,0.026997013,0.0,0.0,0.16846608,0.32176238,0.0,0.0,0.083422735,0.32782105
1116,570,75,0.0,0.0,0.12740056,0.06800188,0.0,0.0,0.0,0.04448871,0.0,0.0,0.07330163,0.2931864,0.0,0.0,0.112922065,0.28069872
667,317,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1872,1273,75,0.0,0.0,0.10586756,0.22427318,0.0,0.072917655,0.0,0.0,0.0,0.06471405,0.02250282,0.26337034,0.0,0.006615987,0.028874673,0.2108637
1341,443,75,0.0,0.014285084,0.093877114,0.0,0.0,0.0,0.0,0.16326669,0.0,0.0,0.24316685,0.13507265,0.0,0.0,0.1103521,0.23997954
491,1019,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
733,1701,75,0.0,0.037058447,0.115668915,0.0,0.0,0.0,0.0,0.17184603,0.0,0.0,0.22349046,0.10867017,0.0,0.0,0.1082692,0.23499677
1822,1433,75,0.0,0.0,0.07164307,0.07042303,0.0,0.01421983,0.0,0.0,0.0,0.019988203,0.12804346,0.35491964,0.0,0.0,0.071612865,0.26914993
1381,501,75,0.0,0.0017977412,0.0723269,0.0,0.0,0.0,0.0,0.16480555,0.0,0.0,0.29356477,0.14079207,0.0,0.0,0.08587127,0.24084169
1515,635,75,0.0,0.0,0.042989556,0.012998493,0.0,0.0070894994,0.0,0.009245044,0.0,0.0,0.20588906,0.3305414,0.0,0.0,0.06341611,0.32783082
1441,1362,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
443,907,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
747,1027,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1512,1547,75,0.0,0.0020487448,0.21271297,0.034525424,0.0,0.0,0.0,0.1099773,0.0,0.0,0.028220452,0.1773655,0.0,0.0,0.1732773,0.26187235
1296,336,75,0.0,0.009307148,0.07656005,0.0,0.0,0.0,0.0,0.1674852,0.0,0.0,0.2878249,0.13219096,0.0,0.0,0.087188736,0.23944296
1347,405,75,0.0,0.0,0.07768227,0.0,0.0,0.0,0.0,0.15386327,0.0,0.0,0.25571233,0.15772918,0.0,0.0,0.10547149,0.24954155
847,505,75,0.0,0.0,0.092233494,0.0,0.0,0.0,0.0,0.15773018,0.0,0.0,0.23384038,0.153706,0.0,0.0,0.1177029,0.2447871
1053,348,75,0.0,0.0,0.05675942,0.012528464,0.0,0.0049040536,0.0,0.017985022,0.0,0.0,0.15389311,0.32798564,0.0,0.0,0.064580224,0.36136404
451,1762,75,0.054621663,0.33034775,0.18675214,0.0,0.013351764,0.0,0.0,0.0,0.0,0.0,0.0,0.053343747,0.0,0.0,0.26930863,0.09227435
242,1090,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
875,463,75,0.0,0.0,0.06083079,0.0,0.0,0.0,0.0,0.121144064,0.0,0.0,0.26667103,0.19086076,0.0,0.0,0.09893191,0.26156148
1265,826,75,0.0,0.06825402,0.0,0.105297,0.0,0.03147362,0.0,0.08560997,0.0,0.0,0.44777232,0.085609995,0.0,0.0,0.0,0.17598312
1199,1209,75,0.0,0.0,0.18190978,0.15585427,0.0,0.017663136,0.0,0.013554199,0.0,0.008592555,0.015284237,0.26629838,0.0,0.0,0.13425004,0.20659332
1326,1600,75,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
1235,1123,75,0.0,0.0,0.11144732,0.061532084,0.0,0.0011394984,0.0,0.042939562,0.0,0.0,0.07488822,0.30119956,0.0,0.0,0.090632424,0.3162214
443,1606,75,0.06522727,0.24381754,0.13463463,0.0,0.0,0.0,0.0,0.09191722,0.0,0.0,0.09818754,0.013807573,0.0,0.0,0.18831924,0.16408902
798,361,75,0.0,0.0,0.075723454,0.0,0.0,0.0,0.0,0.156536,0.0,0.0,0.2656344,0.15373714,0.0,0.0,0.09979298,0.24857599
1463,1548,75,0.0,0.08401547,0.21645771,0.04805365,0.0,0.0,0.0,0.06369665,0.0,0.0,0.0,0.17454007,0.0,0.0,0.19792773,0.21530873
1715,2041,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1336,1088,75,0.0,0.0,0.15117629,0.13100703,0.0,0.010078935,0.0,0.020520551,0.0,0.0,0.040384725,0.30426767,0.0,0.0,0.10221424,0.24035057
1747,819,75,0.028972972,0.1812861,0.20242508,0.09218733,0.031347197,0.0,0.0,0.0,0.0,0.0,0.0,0.124289766,0.0,0.004002498,0.22406343,0.11142567
405,184,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1220,337,75,0.0,0.0,0.10422167,0.23377997,0.0,0.08437498,0.0,0.0,0.0,0.0721284,0.025664855,0.24815145,0.0,0.006571076,0.0132525265,0.21185511
1509,1561,75,0.0,0.014501979,0.21875282,0.054743987,0.0,0.0,0.0,0.084508546,0.0,0.0,0.0026288817,0.18792893,0.0,0.0,0.18657756,0.25035733
1653,726,75,0.0,0.0,0.06580557,0.23817787,0.0,0.10908746,0.0,0.0,0.0,0.08131415,0.062774315,0.23685814,0.0,0.0,0.0,0.2059825
1791,472,75,0.0,0.011232338,0.077775575,0.0,0.0,0.0,0.0,0.16506796,0.0,0.0,0.28411037,0.13338862,0.0,0.0,0.09071035,0.23771472
1332,1165,75,0.0,0.076351814,0.223979,0.10497936,0.0,0.0,0.0,0.012964495,0.0,0.0,0.0,0.19242805,0.0,0.0,0.20228454,0.1870128
86,312,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1202,2026,75,0.0,0.0,0.04406663,0.042045835,0.0,0.02384519,0.0,0.0,0.0,0.0,0.1652648,0.3382937,0.0,0.0,0.037280414,0.34920347
235,1383,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
777,1329,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
1391,379,75,0.0,0.0,0.05676994,0.0,0.0,0.0,0.0,0.08715495,0.0,0.0,0.265421,0.23365626,0.0,0.0,0.09391398,0.26308388
379,1285,75,0.0,0.0,0.04088582,0.0,0.0,0.0,0.0,0.14855534,0.0,0.0,0.36593342,0.1509413,0.0,0.0,0.0528718,0.24081238
544,908,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
912,247,75,0.0,0.0,0.05749182,0.01169168,0.0,0.003854549,0.0,0.019949922,0.0,0.0,0.15511791,0.32632637,0.0,0.0,0.06712526,0.35844246
456,2039,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1558,2043,75,0.0,0.0,0.15357322,0.10690903,0.0,0.0,0.0,0.030539956,0.0,0.0,0.051054716,0.2964922,0.0,0.0,0.12083487,0.24059612
1734,325,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
193,683,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
896,804,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1528,316,75,0.008686965,0.0,0.07310937,0.254144,0.0,0.116188444,0.0,0.0,0.0,0.10993641,0.061429713,0.19412442,0.0,0.0,0.0,0.18238065
226,1318,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1463,432,75,0.0,0.0,0.047506597,0.08200627,0.0,0.028976973,0.0,0.0,0.0,0.018200483,0.16270636,0.34951,0.0,0.0,0.042739395,0.26835385
1851,448,75,0.0,0.0,0.044794377,0.0,0.0,0.0,0.0,0.0976574,0.0,0.0,0.29185912,0.21366614,0.0,0.0,0.083606124,0.26841688
1421,413,75,0.0,0.0,0.05813209,0.0,0.0,0.0,0.0,0.06381286,0.0,0.0,0.24961449,0.2681063,0.0,0.0,0.091372885,0.26896134
1438,1546,75,0.0,0.0952212,0.2190973,0.021327497,0.0,0.0,0.0,0.090464935,0.0,0.0,0.008539302,0.141307,0.0,0.0,0.19412562,0.2299172
583,1713,75,0.06961597,0.24649866,0.05605056,5.343054e-05,0.0,0.0,0.0,0.14359158,0.0,0.014026031,0.2301373,0.0,0.0,0.0,0.101418644,0.13860784
871,114,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
916,470,75,0.0,0.0,0.058424562,0.0,0.0,0.0,0.0,0.08173117,0.0,0.0,0.25321463,0.24146849,0.0,0.0,0.09522119,0.26994005
824,1961,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1760,747,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1162,642,75,0.0,0.16029894,0.22256152,0.043149818,0.04602387,0.0,0.0,0.0,0.0,0.0,0.0,0.12949249,0.0,0.025042431,0.2105821,0.1628488
1128,1596,75,0.008368154,0.22126418,0.07385513,0.0,0.0,0.0,0.0,0.16795349,0.0,0.016723296,0.27983415,0.0,0.0,0.0,0.06982166,0.16217999
982,1347,75,0.0,0.0,0.12672958,0.17333892,0.0,0.032587837,0.0,0.0,0.0,0.016613549,0.033141367,0.30695185,0.0,0.0072197854,0.05106878,0.2523484
572,570,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
824,280,75,0.0,0.0,0.056777354,0.0,0.0,0.0,0.0,0.08965531,0.0,0.0,0.26138029,0.22959727,0.0,0.0,0.09490356,0.26768625
1764,904,75,0.02971656,0.019321837,0.11708052,0.23672868,0.022558082,0.08059056,0.0,0.0,0.0,0.080641404,0.021275915,0.17157839,0.0,0.0,0.061004747,0.15950331
674,899,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1039,1676,75,0.0,0.0,0.02864365,0.19233476,0.0,0.09993985,0.0,0.0,0.0,0.032342896,0.11472628,0.27694818,0.0,0.0,0.0,0.25506443
116,347,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
447,2022,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
747,158,75,0.0,0.0,0.056448568,0.0,0.0,0.0,0.0,0.10707209,0.0,0.0,0.27116138,0.20614316,0.0,0.0,0.09574747,0.26342735
967,1140,75,0.0,0.0,0.052239526,0.015160235,0.0,0.011304213,0.0,0.017726459,0.0,0.0,0.14961936,0.31888583,0.0,0.0,0.04811299,0.38695136
1492,373,75,0.0,0.0,0.04224876,0.21460906,0.0,0.10702583,0.0,0.0,0.0,0.050558444,0.09030942,0.2590398,0.0,0.0,0.0,0.2362086
682,1191,75,0.0,0.0,0.042296726,0.0,0.0,0.001960997,0.0,0.023104351,0.0,0.0,0.18259816,0.31182563,0.0,0.0,0.050716095,0.38749808
1678,1046,75,0.0,0.0,0.061837062,0.0,0.0,0.0,0.0,0.059290286,0.0,0.0,0.24013345,0.27621484,0.0,0.0,0.093863174,0.26866114
1668,1857,75,0.0,0.0,0.0,0.0,0.0,0.007404241,0.0,0.04692374,0.0,0.0,0.38596958,0.24471147,0.0,0.0,0.0,0.31499094
1013,1316,75,0.0,0.0,0.13863578,0.1438351,0.0,0.017822148,0.0,0.014371558,0.0,0.0,0.035259124,0.30949607,0.0,0.0,0.075184755,0.2653954
474,289,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
261,1047,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1589,787,75,0.0,0.0,0.046200596,0.08120241,0.0,0.040097784,0.0,0.0,0.0,0.0,0.13484283,0.3457682,0.0,0.0,0.02412239,0.32776573
733,1861,75,0.057991613,0.2610144,0.16307056,0.0,0.0,0.0,0.0,0.0614766,0.0,0.0,0.057665538,0.018959243,0.0,0.0,0.22234833,0.1574737
1077,987,75,0.0,0.0,0.0,0.06780126,0.0,0.023654282,0.0,0.06618961,0.0,0.0,0.45399576,0.16938427,0.0,0.0,0.0,0.21897478
1748,1944,75,0.0,0.0,0.1630339,0.15438178,0.0,0.0179933,0.0,0.014300162,0.0,0.008237167,0.029883554,0.28496546,0.0,0.0,0.11077341,0.21643133
1666,166,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1050,847,75,0.057029035,0.33120453,0.1862126,0.0,0.01090451,0.0,0.0,0.0,0.0,0.0,0.0,0.05704024,0.0,0.0,0.2699889,0.087620184
937,295,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
381,953,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
344,1335,75,0.0,0.018142033,0.07537542,0.0,0.0,0.0,0.0,0.16930972,0.0,0.0,0.29941893,0.12450327,0.0,0.0,0.079137795,0.23411274
1236,1116,75,0.0,0.0,0.10513816,0.05615384,0.0,0.002630337,0.0,0.043407742,0.0,0.0,0.07788351,0.30142465,0.0,0.0,0.08638108,0.32698068
1722,173,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1548,770,75,0.0,0.0,0.056749836,0.016307885,0.0,0.0069176797,0.0,0.014742642,0.0,0.0,0.15194525,0.3304461,0.0,0.0,0.062278736,0.3606118
389,1690,75,0.053207543,0.33005235,0.18427156,0.0,0.022942312,0.0,0.0,0.0,0.0,0.0,0.0,0.048701387,0.0,0.0,0.2660758,0.09474906
1163,1609,75,0.036617022,0.23497851,0.06519013,0.0,0.0,0.0,0.0,0.1561267,0.0,0.017621111,0.25640634,0.0,0.0,0.0,0.0832164,0.1498438
94,958,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
413,1852,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
530,1134,75,0.07994668,0.21427824,0.0,0.14664204,0.0,0.07496463,0.0,0.057058495,0.0,0.0,0.31269035,0.0023043286,0.0,0.0,0.032345776,0.07976943
789,1964,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1076,590,75,0.0,0.0,0.12913032,0.06605896,0.0,0.0,0.0,0.04910092,0.0,0.0,0.073867984,0.28654686,0.0,0.0,0.11637889,0.2789161
1825,1320,75,0.0,0.0,0.06242227,0.16688196,0.0,0.067075886,0.0,0.0,0.0,0.037745997,0.075428486,0.3137479,0.0,0.0,0.0073918914,0.2693056
387,1632,75,0.06678081,0.34333268,0.18123947,0.0,0.0040700505,0.0,0.0,0.0,0.0,0.0,0.0,0.046961114,0.0,0.0,0.2727593,0.08485661
1154,297,75,0.0,0.0,0.030330602,0.21633705,0.0,0.11578157,0.0,0.0,0.0,0.044979207,0.10904985,0.24810119,0.0,0.0,0.0,0.23542053
826,1679,75,0.0,0.0,0.06975293,0.008666916,0.0,0.0,0.0,0.03341286,0.0,0.0,0.17569855,0.31483355,0.0,0.0,0.09378136,0.30385384
616,1201,75,0.0,0.0,0.036257766,0.0,0.0,0.002533439,0.0,0.022609508,0.0,0.0,0.19505253,0.30732867,0.0,0.0,0.04476759,0.39145052
1182,1352,75,0.058421113,0.3309356,0.18615673,0.0,0.010278436,0.0,0.0,0.0,0.0,0.0,0.0,0.05779773,0.0,0.0,0.27080488,0.08560551
1022,851,75,0.057978272,0.33476308,0.18555498,0.0,0.0076835263,0.0,0.0,0.0,0.0,0.0,0.0,0.05441987,0.0,0.0,0.2705568,0.08904338
637,242,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1495,410,75,0.0,0.0,0.046590347,0.19349392,0.0,0.08852835,0.0,0.0,0.0,0.0464414,0.09285691,0.28551555,0.0,0.0,0.0,0.2465735
525,141,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1265,1018,75,0.0,0.0,0.06520311,0.050884936,0.0,0.018606823,0.0,0.0,0.0,0.0,0.118145645,0.3441245,0.0,0.0,0.05101892,0.35201612
1013,1633,75,0.0,0.0,0.018239934,0.19391978,0.0,0.10775191,0.0,0.0,0.0,0.026456947,0.12982701,0.2679739,0.0,0.0,0.0,0.25583047
981,1041,75,0.0,0.0,0.0,0.14706138,0.0,0.07724333,0.0,0.01940894,0.0,0.0,0.41449982,0.14337307,0.0,0.0,0.0,0.19841348
773,1116,75,0.0,0.0,0.0,0.09098325,0.0,0.07451081,0.0,0.0,0.0,0.0,0.31994158,0.24152873,0.0,0.0,0.0,0.27303556
1094,1830,75,0.0,0.0,0.045030784,0.02145399,0.0,0.012066436,0.0,0.0029736191,0.0,0.0,0.1803265,0.3355117,0.0,0.0,0.051704988,0.350932
843,829,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
625,573,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1228,285,75,0.0,0.0,0.13685851,0.23406465,0.015035646,0.0633176,0.0,0.0,0.0,0.073385075,0.007511385,0.21581268,0.0,0.017851843,0.05418499,0.18197754
1689,1004,75,0.0,0.0,0.04879895,0.08478167,0.0,0.029006647,0.0,0.0,0.0,0.021584352,0.1621509,0.3482691,0.0,0.0,0.044173125,0.26123512
545,670,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1370,930,75,0.0,0.0,0.07508107,0.01786557,0.0,0.0,0.0,0.030393438,0.0,0.0,0.13943763,0.31943664,0.0,0.0,0.0906727,0.32711297
1837,1884,75,0.0,0.0,0.18426786,0.17437081,0.0,0.023606597,0.0,0.0016543565,0.0,0.019399617,0.0040662186,0.25426918,0.0,0.0042980067,0.13628842,0.19777891
269,901,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
354,1036,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1062,1687,75,0.0,0.0,0.032600544,0.21765834,0.0,0.115528345,0.0,0.0,0.0,0.04692355,0.10609383,0.24763149,0.0,0.0,0.0,0.23356384
296,1782,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1627,1079,75,0.0,0.0,0.07694616,0.0,0.0,0.0,0.0,0.1525878,0.0,0.0,0.25568032,0.15924622,0.0,0.0,0.10573734,0.24980219
710,761,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
710,700,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1502,542,75,0.0,0.0,0.046100345,0.07382616,0.0,0.027862074,0.0,0.0,0.0,0.012335401,0.16750848,0.3486835,0.0,0.0,0.043319207,0.28036487
852,1276,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
619,1925,75,0.05335942,0.23449229,0.174551,0.049742423,0.0,0.0,0.0,0.018438565,0.0,0.0,0.022146117,0.09574565,0.0,0.0,0.22944975,0.122074835
1768,1075,75,0.0,0.0,0.020394154,0.19200902,0.0,0.102977775,0.0,0.0,0.0,0.031831376,0.13353726,0.27099743,0.0,0.0,0.0,0.248253
1285,815,75,0.0,0.07333511,0.0,0.09961652,0.0,0.028348379,0.0,0.08992128,0.0,0.0,0.44803005,0.084957525,0.0,0.0,0.0,0.17579122
795,1834,75,0.0005150345,0.21016043,0.2120009,0.009856991,0.0,0.0,0.0,0.056868356,0.0,0.0,0.020657804,0.0900538,0.0,0.0,0.21403258,0.18585406
876,1415,75,0.0,0.0,0.06370681,0.035310797,0.0,0.014240491,0.0,0.009175172,0.0,0.0,0.12494853,0.33615267,0.0,0.0,0.057392057,0.3590734
509,1978,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
438,776,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1807,490,75,0.0,0.0011411645,0.069485664,0.0,0.0,0.0,0.0,0.1636741,0.0,0.0,0.30011296,0.14201316,0.0,0.0,0.083175786,0.24039713
665,1030,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1859,1833,75,0.0,0.0,0.17250471,0.18562746,0.0,0.030848151,0.0,0.0,0.0,0.027375756,0.008162449,0.25947976,0.0,0.008209609,0.11149619,0.19629589
184,791,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1342,1757,75,0.024692241,0.17953232,0.14122866,0.0,0.0,0.0,0.0,0.14357987,0.0,0.0085241925,0.1403244,0.020307392,0.0,0.0,0.14242743,0.19938342
1006,1998,75,0.0,0.023662608,0.08362505,0.0,0.0,0.0,0.0,0.16355419,0.0,0.0,0.27578238,0.122872636,0.0,0.0,0.09281772,0.23768543
701,310,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
855,1224,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
128,900,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1190,618,75,0.0,0.02034148,0.20658316,0.13964625,0.0007405632,0.006364787,0.0,0.0118629215,0.0,0.0,0.0006631241,0.23656428,0.0,0.0,0.17371714,0.20351638
1016,1620,75,0.0,0.0,0.017426359,0.21453108,0.0,0.12197755,0.0,0.0,0.0,0.037757825,0.1310776,0.24121812,0.0,0.0,0.0,0.23601148
1175,515,75,0.0,0.0,0.119016916,0.09560958,0.0,0.006339835,0.0,0.012902473,0.0,0.0,0.058947388,0.33003247,0.0,0.0,0.081628084,0.29552326
240,1038,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1375,208,75,0.0,0.0,0.059109863,0.06273726,0.0,0.01987152,0.0,0.0,0.0,0.0089632915,0.14695553,0.35119933,0.0,0.0,0.059555996,0.29160726
695,1129,75,0.0,0.0,0.0,0.07143692,0.0,0.06296938,0.0,0.0,0.0,0.0,0.34228632,0.24523681,0.0,0.0,0.0,0.27807054
1670,206,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1295,1183,75,0.0,0.018238086,0.20633355,0.15012875,0.0,0.010347706,0.0,0.0067916973,0.0,0.0,0.0,0.23635615,0.0,0.0005781507,0.16972058,0.20150527
1394,1591,75,0.0,0.122421786,0.17976463,0.0,0.0,0.0,0.0,0.13823783,0.0,0.0,0.09735777,0.07233547,0.0,0.0,0.16473266,0.22514978
555,287,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
